id,pi_sog,pi_stw,true_wind_dir,true_wind_speed,relative_wind_speed,relative_wind_direction,caa,corrected_power,rw,ref_speed,imo,vessel,id_vessel,gid,voyage,corrected_date,report_date_time,report_date_time_offset,report_type,status,lat,long,latitude,longitude,me_foc,cargo_total,total_steaming_time,me_fuel_only_steaming_time,miles_by_gps,oil_cyl,speed_by_log,speed_by_gps,rpm,slip,wind_direction,wind_speed,draft_aft,draft_fwd,displacement,course_at_sea,wave_height,sea_direction,cargo_total_teu,ambient_temp,sw_temp,miles_by_speed_log,eta_port_code,eta_date_time,eta_date_time_offset,eta_port,time_change,time_sea,temp_min,temp_max,requested_speed,rem_dist_to_pilot,rem_time_to_pilot,total_unplnd_stpge_tech,total_unplnd_stpge_ope_wx,reefers_positive_plugged,reefers_negative_plugged,me_total_revs_counter,port_code,port,aux_blowers_on,hold_ventilation_on,since_date_time,since_date_time_offset,time_hrs_anchor,time_hrs_drift,reason,type_of_delay,etb_date_time,etb_date_time_offset,pilot_date_time,pilot_date_time_offset,time_manoeuvring,tug_arr,tug_shift,etd_date_time,etd_date_time_offset,shift_berth_hours,cargo_load,cargo_disch,teu_full,teu_empty,bilge_removed,garbage_removed,garbage_remvl_reqstd,garbage_remvl_cmplsry,fw_supply,cy_crew_signed_on,cy_crew_signed_off,cy_doctors_visit,cy_mail_received_ref_no,cy_lub_oil_sample_landed,cy_checkd_for_stowaways,cy_stowaways_on_board,cy_dep_gm_mtr,cy_requisitions_received,distance_to_next_pilot,tug_sailing_transit,steaming_time_me_rsdl_vls,steaming_time_me_rsdl_hs,steaming_time_me_rsdl_uls,steaming_time_me_dstlt_vls,steaming_time_me_dstlt_uls,steaming_time_me_tnktnr_dstlt_vls,steaming_time_me_mdo,steaming_time_aux_1,steaming_time_aux_2,steaming_time_aux_3,steaming_time_aux_4,steaming_time_aux_5,steaming_time_sh_gen,steaming_time_tg,fuel_me_rsdl_vls,fuel_me_rsdl_hs,fuel_me_rsdl_uls,fuel_me_dstlt_vls,fuel_me_dstlt_uls,fuel_me_mdo,fuel_me_tnktnr_dstlt_vls,fuel_aux_rsdl_vls,fuel_aux_rsdl_hs,fuel_aux_rsdl_uls,fuel_aux_dstlt_vls,fuel_aux_dstlt_uls,fuel_aux_tnktnr_dstlt_vls,fuel_aux_mdo,fuel_boiler_rsdl_vls,fuel_boiler_rsdl_hs,fuel_boiler_rsdl_uls,fuel_boiler_dstlt_vls,fuel_boiler_dstlt_uls,fuel_boiler_tnktnr_dstlt_vls,fuel_boiler_mdo,power_kw,steaming_load_kw_aux_1,steaming_load_kw_aux_2,steaming_load_kw_aux_3,steaming_load_kw_aux_4,steaming_load_kw_aux_5,steaming_load_kw_sh_gen,steaming_load_kw_tg,deck_last_change_user,engine_last_change_user,deck_part_is_complete,engine_part_is_complete,scavenge_pressure,seca_entry_time,seca_entry_lat,seca_entry_long,seca_exit_time,seca_exit_lat,seca_exit_long,rob_fresh_water,manvrng_miles_by_gps,manvrng_miles_by_speed_log,tanktainer_transfd_quantity,pilot_taken,date_time_start_transit,date_time_start_transit_offset,date_time_end_transit,date_time_end_transit_offset,ballast,tanktainer_number,steaming_kwhr_total,cy_others,rob_fo_sludge,rob_lo_sludge,rob_bilge,sludge_removed_fo,sludge_removed_lo,sea_state,cy_lub_added_to_system_me_cc,cy_lub_added_to_system_ae_cc,cy_lub_added_to_thrusters,cy_me_lo_purifier_in_use,cy_ballast,cy_bending_moment,cy_shearing_force,cy_tortion_moment,cy_supdt_auditor_signed_on,cy_supdt_auditor_signed_off,cy_cash_received,cy_lub_oil_received_me_cyl,cy_lub_oil_received_me_cc,cy_lub_oil_received_ae_cc,cy_me_under_piston_temp,cy_mail_received,wind_direction_port_stbd,sea_direction_port_stbd,time_pilot_onboard,grades_rob,so_2_co_2_ratio,bunker_order,remarks,bdn_number,fuel_type,carbon_factor,sulphur_content_pc,quantity,port_delivery,product_quality,tanktainer_number_1,supplier,delivery,volume_lt,density,viscosity,rob_dstlt_uls,rob_dstlt_vls,rob_rsdl_mdo,rob_tnktnr_dstlt_vls,rob_rsdl_vls,rob_rsdl_hs,rob_rsdl_uls,has_cargo,steaming_time_me_hs,steaming_time_me_ls,steaming_time_me_mgo,steaming_time_me_mgo_ls,fuel_me_hs,fuel_me_ls,fuel_me_mgo,fuel_me_mgo_ls,fuel_aux_hs,fuel_aux_ls,fuel_aux_mgo,fuel_aux_mgo_ls,fuel_boiler_hs,fuel_boiler_ls,fuel_boiler_mgo,fuel_boiler_mgo_ls,rob_fuel_hs_fo,rob_fuel_ls_fo,rob_fuel_mdo,rob_fuel_mgo,rob_fuel_mgo_ls,rob_fuel_tanktainer_mgo,eca_miles,eca_time,egcs_dry_waste_removed,egcs_running_time,egcs_wet_slurry_removed,egcs_open_loop_running_time,egcs_closed_loop_running_time,voyage_order,voyage_code,eca,eu,sea_time,eta_country_code,port_country_code,check_eta_code,check_port_code,status_temp_eu,fuel_hs,fuel_ls,fuel_mdo,fuel_mgo,fuel_mgo_ls,cargo_transport_work,teu_transport_work,eeoi_voyage_no,cargo_total_old,draft,fo_per_24_hrs,sfoc,cy_oil_gm_hr,scoc,voyage_name,total_fo,total_co_2,eeoi,voy_condition,same_date,time_since_last_report,wind_direction_360,ref_power,ref_fuel,fuel_loss,draft_pow,draft_sp_pow,fo_nor,fo_model,sfoc_model,sfoc_deviation,ref_power_corrected,ref_fo_corrected,propulsive_eff,speed_performance,pi,me_con,ae_con,bl_con,t_con,hs,ls,mdo,mgo,mgo_ls,t_co_2,ae_t_steaming,ae_power,trim,distance_covered,updated_date,hyd_slip_sog,hyd_slip_stw,fuel_rsdl_hs,fuel_rsdl_vls,fuel_rsdl_uls,fuel_dstlt_vls,fuel_dstlt_uls,fuel_tnktnr_dstlt_vls,rsdl_hs,rsdl_vls,rsdl_uls,dstlt_vls,dstlt_uls,tnktnr_dstlt_vls,fuel_m_e_lng,fuel_aux_lng,fuel_boiler_lng,rob_rsdl_lng,sulphur_content_pc_main,quantity_main,port_delivery_main,product_quality_main,delivery_main,bdn_number_main,fo_nor_sog,fo_nor_stw,created_at,updated_at,created_by_id,updated_by_id,rob_lng,sludge_rob,garbage_cat_a_plastic_removed,garbage_cat_b_organic_removed,garbage_cat_c_domestic_removed,garbage_cat_e_ashes_removed,rob_garbage_cat_a_plastic,rob_garbage_cat_b_organic,rob_garbage_cat_c_domestic,rob_garbage_cat_e_ashes,qty_sludge_disposed,steaming_time_m_e_lng,reefer_power_consumption,wind_direction_side,sea_direction_side,tot_sludge_removed
1657321,4.73727,5.39155,350.28827,10.81689,19.08443,-3.25079,0.56242,9465.1928,67802.38333,18.29502,9235581,MSC ADITI,ADIT,4a2e480c-c0c0-4ac7-971c-e704c4b7c3ab,HF936A,2019-09-08 00:00:00,2019-09-08 12:00:00,UTC +08:00,NOON,AT SEA,0441N,09952E,4.683333333,99.86666667,37.69,14519.5,16.7,16.7,320.0,136.0,19.2814,19.1617,81.2,1.3,125.0,3.0,9.5,9.3,35543.0,357.0,1.0,125.0,915.0,32.0,26.0,322.0,MYPEN,43716.66667,UTC +08:00,PENANG,,16.7,200.0,265.0,17.25,69.0,4.0,,,,,22436280.0,MYTPP,TANJUNG PELEPAS,,,43714.97917,UTC +08:00,,,BERTH UNAVAILABLE,,43715.29167,UTC +08:00,,,,,,43715.75,UTC +08:00,,,,915,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.5,16.7,,,,,0.0,37.69,,0.0,0.0,0.0,0.0,0.0,2.6,,0.41,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10420,,550.0,920.0,,,,,MASTER,CE,TRUE,TRUE,0.95,,,,,,,122.0,0.0,,,,,,,,,,,,8.0,4.4,10.0,,,3.0,,,,1,,,,,,,,,,,,,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,true,16.7,,,,37.69,0.0,0.0,0.0,2.6,0.0,0.0,0.41,0.0,0.0,0.0,0.0,2363.3,,,,173.0,,,,,,,,,314.0,MYTPP-MYPEN,Y,N,16.7,MY,MY,,,0,40.29,0.0,0.0,0.0,0.41,4646240.0,292800.0,314.0,0,9.4,54.1653,216.592,7329.34,0.703392,0,40.7,126.77752,0,Laden,0,,235.0,11719.7,48.1404,12.5154,11813.7,4779.12,0.0,43.0078,171.976,25.943,12077.1,49.5659,91.5085,115.903,4.73727,0,3.01,0.0,0,,,,,,,18.2,1470.00,-0.1999999999999993,320,23-10-2020 14:23,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2022-12-31 08:49:09.636654,2022-12-31 08:49:09.636654,,,,,,,,,,,,,,,,,,
1573599,6.77446,6.77446,26.39262,14.95648,20.24784,-13.46402,0.39144,3793.77019,57270.83566,14.17942,9235581,MSC ADITI,ADIT,530099fb-2660-4485-b2ef-873d5defb47c,FC913R,2019-03-27 00:00:00,2019-03-27 12:00:00,+13:00,NOON,AT SEA,4643S,16936E,-46.71666667,169.6,3.65,18597.0,3.7,3.7,56.0,,15.14,15.14,58.42,-8.4,138.0,16.0,9.6,9.4,36579.0,48.0,2.0,138.0,2193.0,15.0,14.0,56.0,NZPOE,43551.79167,+13:00,PORT CHALMERS,,3.7,246.0,287.0,15.0,88.0,7.0,,,7.0,62.0,17598420.0,NZBLU,BLUFF,TRUE,TRUE,43544.27917,+11:00,,,BERTH CONGESTION,,43549.8125,+13:00,,,,,,43551.29167,+13:00,,,,1034.0,1159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,0.0,3.65,,0.0,0.0,0.0,0.0,0.0,0.75,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4431,,,,950.0,,,,MASTER,CE,TRUE,TRUE,0.25,,,,,,,100.0,0.0,,,,,,,,,,,,18.9,3.8,12.0,,,4.0,,,,1.0,,,,,,,,,,,,,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,true,3.7,,,,3.65,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.0,,,,,,,,,,,,,283.0,NZBLU-NZPOE,Y,N,3.7,NZ,NZ,,,0,4.4,0.0,0.0,0.0,0.0,1041430.0,122808.0,283.0,0,9.5,23.6757,222.633,0.0,0.0,0,4.4,13.701600000000001,0,Laden,0,,222.0,5026.35,22.5705,4.89679,4200.19,4061.88,0.0,20.3998,191.829,16.0582,4488.62,20.6092,87.0479,101.3,6.77446,0,0.75,0.0,0,,,,,,,3.7,950.00,-0.1999999999999993,56,23-10-2020 14:23,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2022-12-31 08:36:28.142416,2022-12-31 08:36:28.142416,,,,,,,,,,,,,,,,,,
1574284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9235581,MSC ADITI,ADIT,9b725495-6ee6-4fa6-9607-8283d174a636,FC913R,2019-03-28 00:00:00,2019-03-27 18:18:00,+13:00,DLY A,DRIFTING,4542S,17049E,-45.7,170.8166667,0.05,18597.0,0.3,0.3,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,9.8,9.3,37163.0,0.0,,,2193.0,15.0,14.0,,,43551.79167,+13:00,,,0.3,240.0,275.0,15.0,,,,,7.0,62.0,17619330.0,NZPOE,PORT CHALMERS,TRUE,TRUE,43551.7625,+13:00,,,BERTH CONGESTION,DRIFTING,43551.9375,+13:00,,,0.3,,,43552.375,+13:00,,,,1034.0,1159.0,,,,,,false,false,,false,false,,,,false,,,,,,,,,,,0.3,,0.3,,,,0.0,0.05,,0.0,0.0,0.0,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1200,,500.0,,480.0,,,,MASTER,CE,TRUE,TRUE,,,,,,,,95.0,1.0,1.0,,,,,,,,,,,18.9,3.8,12.0,,,,,,,1.0,,,,,false,false,false,false,false,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.3,,,,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.2,,,,,,,,,,,,,283.0,NZBLU-NZPOE,Y,N,0.3,NZ,NZ,,,0,0.15,0.0,0.0,0.0,0.0,18597.0,2193.0,283.0,0,9.55,4.0,138.889,6000.0,5.0,0,0.15,0.46709999999999996,0,Laden,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0.0,0,,,,,,,0.6,980.00,-0.5,1,23-10-2020 14:23,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2022-12-31 08:36:28.142416,2022-12-31 08:36:28.142416,,,,,,,,,,,,,,,,,,
1573959,-100.0,-100.0,46.0,7.7166,6.60429,1.0,0.62552,4258.0,12550.05965,14.58502,9235581,MSC ADITI,ADIT,05704f3c-a253-4fd9-b8d5-13d1e193b419,FC913R,2019-03-28 00:00:00,2019-03-28 10:42:00,+13:00,COSP,DRIFTING,4544S,17044E,-45.73333333,170.7333333,0.8,19862.5,1.2,1.2,0.0,5.0,0.0,0.0,0.0,0.0,1.0,15.0,10.3,9.1,37875.0,45.0,1.0,1.0,2137.0,15.0,14.0,,NZLYT,43552.91667,+13:00,LYTTELTON,,1.2,240.0,275.0,17.5,,,,,15.0,115.0,17628320.0,NZPOE,PORT CHALMERS,TRUE,TRUE,43551.7625,+13:00,,,BERTH CONGESTION,,43551.9375,+13:00,,,1.2,,,43552.375,+13:00,,,,1168.0,969.0,,,,,,,,,,,,,,,189.0,1.0,,,,,,,,,1.0,1.2,1.2,,,,0.0,0.8,,0.0,0.0,0.0,0.0,0.0,0.4,,0.0,0.0,0.0,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,4258,,440.0,450.0,450.0,,,,MASTER,CE,TRUE,TRUE,1.05,,,,,,,92.0,9.0,9.0,,TRUE,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,P,P,1.2,,,,,,,,,,,,,,,,,,,,,,,,,true,1.2,,,,0.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1313.5,,,,,,,,,,,,,284.0,NZPOE-NZLYT,Y,N,1.2,NZ,NZ,,,0,1.3,0.0,0.0,0.0,0.0,178762.0,19233.0,284.0,0,9.7,16.0,156.568,3750.0,0.880695,0,1.3,4.0482,0,Laden,0,,359.0,0.0,0.0,0.0,0.0,0.0,-10.64056804951529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0,0.4,0.1,0,,,,,,,3.4000000000000004,1340.00,-1.200000000000001,9,23-10-2020 14:23,,,,,,,,,,,,,,,,,,,,,,,,,-10.64056804951529,-10.64056804951529,2022-12-31 08:36:28.142416,2022-12-31 08:36:28.142416,,,,,,,,,,,,,,,,,,
1574151,-5.79378,-13.99489,42.89277,2.93009,11.60684,-0.45518,0.60482,10701.5407,14188.48535,18.77795,9235581,MSC ADITI,ADIT,5948a88e-db5c-4c27-aac8-9407736d07c4,FC913R,2019-03-28 00:00:00,2019-03-28 12:00:00,+13:00,NOON,AT SEA,4528S,17107E,-45.46666667,171.1166667,3.0,19862.5,1.3,1.3,23.0,15.0,16.15,17.69,87.43,15.3,1.0,12.0,10.3,9.1,37870.0,45.0,1.0,1.0,2137.0,15.0,14.0,21.0,NZLYT,43552.91667,+13:00,LYTTELTON,,1.3,291.0,318.0,17.5,166.0,10.0,,,15.0,115.0,17635140.0,NZPOE,PORT CHALMERS,FALSE,TRUE,43551.7625,+13:00,,,BERTH CONGESTION,,43551.9375,+13:00,,,,,,43552.375,+13:00,,,,1168.0,969.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,,,,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.35,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10886,,,620.0,630.0,,,,MASTER,CE,TRUE,TRUE,1.1,,,,,,,90.0,0.0,,,,,,,,,,,,18.9,3.8,12.0,,,3.0,,,,1.0,,,,,,,,,,,,,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,true,1.3,,,,3.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.15,,,,,,,,,,,,,284.0,NZPOE-NZLYT,Y,N,1.3,NZ,NZ,,,0,3.35,0.0,0.0,0.0,0.0,456838.0,49151.0,284.0,0,9.7,55.3846,211.987,10384.6,0.953942,0,3.35,10.4319,0,Laden,0,,359.0,6415.52,27.7013,99.9349,11117.0,8518.36,1.7627949033487211,44.8388,171.623,23.5192,6330.5,27.3847,49.4445,58.1527,-5.79378,0,0.35,0.0,0,,,,,,,2.6,1250.00,-1.200000000000001,23,23-10-2020 14:23,,,,,,,,,,,,,,,,,,,,,,,,,1.7627949033487211,6.878103907058323,2022-12-31 08:36:28.142416,2022-12-31 08:36:28.142416,,,,,,,,,,,,,,,,,,
1574514,-8.62485,-11.50281,80.5926,14.24314,6.16402,283.82216,-0.11698,12173.78832,-24932.57061,19.45825,9235581,MSC ADITI,ADIT,13ba4115-d639-4a68-8809-033a2db9abee,FC913R,2019-03-29 00:00:00,2019-03-28 21:00:00,+13:00,EOSP,AT SEA,4333S,17259E,-43.55,172.9833333,22.4,19862.5,9.0,9.0,160.0,120.0,17.22,17.78,81.5,8.7,115.0,15.0,10.3,9.1,37800.0,290.0,1.0,115.0,2137.0,15.0,16.0,155.0,,43552.91667,+13:00,,,9.0,290.0,320.0,17.5,,,,,15.0,115.0,17679150.0,NZLYT,LYTTELTON,FALSE,TRUE,43551.7625,+13:00,,,BERTH CONGESTION,,43552.97083,+13:00,,,,,,43552.375,+13:00,,,,1168.0,969.0,,,,,,,,,,,,,,,,,,,,,,,,,3.6,5.4,8.7,,,,0.0,22.4,,0.0,0.0,0.0,0.0,0.0,2.45,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11848,,400.0,420.0,420.0,,,,MASTER,CE,TRUE,TRUE,1.12,,,,,,,90.0,0.0,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,true,9.0,,,,22.4,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.3,,,,,,,,,,,,,284.0,NZPOE-NZLYT,Y,N,9.0,NZ,NZ,,,0,24.85,0.0,0.0,0.0,0.0,3178000.0,341920.0,284.0,0,9.7,59.7333,210.068,12000.0,1.01283,0,24.85,77.3829,0,Laden,0,,115.0,8059.13,33.891,76.2512,12525.5,7616.33,3.284539335438454,48.6515,171.096,22.7777,8312.09,34.8551,58.3512,70.1561,-8.62485,0,2.45,0.0,0,,,,,,,17.7,1240.00,-1.200000000000001,160,23-10-2020 14:23,,,,,,,,,,,,,,,,,,,,,,,,,3.284539335438454,5.080766298659987,2022-12-31 08:36:28.142416,2022-12-31 08:36:28.142416,,,,,,,,,,,,,,,,,,
1575355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9235581,MSC ADITI,ADIT,bebdadc9-7547-423c-8ff8-1cf7f4483bba,FC913R,2019-03-30 00:00:00,2019-03-29 19:00:00,+13:00,SAIL,IN PORT,4333S,17259E,-43.55,172.9833333,,20843.3,,,0.0,,0.0,0.0,0.0,0.0,,0.0,10.6,9.2,38817.0,0.0,,,1815.0,15.0,17.0,,NZNPE,43554.66667,+13:00,NAPIER,,7.0,290.0,320.0,17.5,,,,,16.0,149.0,17682200.0,NZLYT,LYTTELTON,,TRUE,43551.7625,+13:00,,,BERTH CONGESTION,,43552.97083,+13:00,,,,,,43553.66667,+13:00,,5970.9,4990.1,1275.0,540.0,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,false,,FALSE,FALSE,FALSE,,,,,,,,,,,7.0,0.5,7.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0,,450.0,430.0,430.0,,,,MASTER,CE,TRUE,TRUE,,,,,,,,85.0,0.0,,,,,,,,3980.0,,,,19.4,4.0,12.0,,,,,,,1.0,,TRUE,TRUE,TRUE,false,FALSE,FALSE,FALSE,FALSE,FALSE,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1276.5,,,,,,,,,,,,,285.0,NZLYT-NZNPE,Y,N,0.0,NZ,NZ,,,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0,9.9,0.0,0.0,0.0,0.0,0,3.0,9.341999999999999,0,Laden,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0,,,,,,,14.5,1310.00,-1.4000000000000004,0,23-10-2020 14:23,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2022-12-31 08:36:28.142416,2022-12-31 08:36:28.142416,,,,,,,,,,,,,,,,,,
1575521,-11.45155,-13.34981,284.34924,5.18495,11.98252,-13.07275,0.39815,9100.5171,7505.56302,17.9111,9235581,MSC ADITI,ADIT,0d76ce2f-133f-4b93-b195-2d1bd1c35f83,FC913R,2019-03-31 00:00:00,2019-03-30 14:54:00,+13:00,EOSP,AT SEA,3927S,17706E,-39.45,177.1,5.7,20843.3,2.9,2.9,46.0,30.0,15.52,15.86,76.66,13.4,38.0,10.0,10.6,9.2,38737.0,322.0,1.0,38.0,1815.0,22.0,20.0,45.0,,43554.66667,+13:00,,,2.9,285.0,312.0,17.5,,,,,16.0,149.0,1776770.0,NZNPE,NAPIER,FALSE,TRUE,43551.7625,+13:00,,,BERTH CONGESTION,,43554.70417,+13:00,,,,,,43553.66667,+13:00,,,,1275.0,540.0,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,2.9,,,,0.0,5.7,,0.0,0.0,0.0,0.0,0.0,0.95,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9188,,620.0,,620.0,,,,MASTER,CE,TRUE,TRUE,1.0,,,,,,,85.0,0.0,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,true,2.9,,,,5.7,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.2,,,,,,,,,,,,,285.0,NZLYT-NZNPE,Y,N,2.9,NZ,NZ,,,0,6.65,0.0,0.0,0.0,0.0,958792.0,83490.0,285.0,0,9.9,47.1724,213.922,9310.34,1.01332,0,6.65,20.7081,0,Laden,0,,38.0,5618.32,24.7456,90.6295,9509.05,8409.92,5.046298553089823,38.217,173.311,23.4328,5725.84,25.1425,53.2992,62.3187,-11.45155,0,0.95,0.0,0,,,,,,,5.8,1240.00,-1.4000000000000004,46,23-10-2020 14:23,,,,,,,,,,,,,,,,,,,,,,,,,5.046298553089823,6.3890211775034995,2022-12-31 08:36:28.142416,2022-12-31 08:36:28.142416,,,,,,,,,,,,,,,,,,
1576895,-100.0,-100.0,45.0,9.25992,7.91599,47.0,0.33672,4087.0,8895.94184,14.03975,9235581,MSC ADITI,ADIT,daebb52b-b596-49bb-ac31-7d24d16320c9,FC913R,2019-04-02 00:00:00,2019-04-02 03:48:00,+13:00,COSP,DRIFTING,3735S,17612E,-37.58333333,176.2,0.8,27177.9,0.9,0.9,0.0,5.0,0.0,0.0,0.0,0.0,47.0,18.0,11.9,11.2,47653.0,358.0,2.0,47.0,1752.0,20.0,20.0,,AUBOO,43563.04167,+10:00,BOOBY ISLAND,,0.9,205.0,255.0,17.5,,,,,110.0,187.0,17871040.0,NZTRG,TAURANGA,TRUE,TRUE,43551.7625,+13:00,,,BERTH CONGESTION,,43556.64583,+13:00,,,0.9,,,43557.125,+13:00,,,,1738.0,14.0,,,,,,,,,,,,,,,2506.0,2.0,,,,,,,,0.9,0.9,,0.5,,,,0.0,0.8,,0.0,0.0,0.0,0.0,0.0,0.4,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4087,980.0,1000.0,,1000.0,,,,MASTER,CE,TRUE,TRUE,0.6,,,,,,,70.0,6.0,6.0,,TRUE,,,,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,S,S,0.9,,,,,,,,,,,,,,,,,,,,,,,,,true,0.9,,,,0.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.35,,,,,,,,,,,,,287.0,NZTRG-MYTPP,Y,N,0.9,MY,NZ,,,0,1.2,0.0,0.0,0.0,0.0,163067.0,10512.0,287.0,0,11.55,21.3333,217.492,5000.0,1.22339,0,1.2,3.7367999999999997,0,Laden,0,,47.0,0.0,0.0,0.0,0.0,0.0,-10.64056804951529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0,0.4,0.0,0,,,,,,,2.3,2980.00,-0.7000000000000011,6,23-10-2020 14:23,,,,,,,,,,,,,,,,,,,,,,,,,-10.64056804951529,-10.64056804951529,2022-12-31 08:36:28.142416,2022-12-31 08:36:28.142416,,,,,,,,,,,,,,,,,,
1576980,-9.16203,-11.74559,287.89613,17.73615,23.66473,-15.77286,0.35203,13558.52379,62034.75538,19.35314,9235581,MSC ADITI,ADIT,0d2f2be2-bd16-4f79-9bf4-e2263addcedd,FC913R,2019-04-03 00:00:00,2019-04-03 12:00:00,+13:00,NOON,AT SEA,3052S,16844E,-30.86666667,168.7333333,71.9,27177.9,24.0,24.0,422.0,360.0,17.08,17.58,87.5,15.3,133.0,20.0,11.9,11.2,47546.0,313.0,2.5,133.0,1752.0,21.0,23.0,410.0,AUBOO,43563.04167,+10:00,BOOBY ISLAND,,24.0,299.0,334.0,17.5,1941.0,112.0,,,110.0,187.0,18038570.0,NZTRG,TAURANGA,FALSE,TRUE,43551.7625,+13:00,,,BERTH CONGESTION,,43556.64583,+13:00,,,,,,43557.125,+13:00,,,,1738.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,24.0,,,,,,0.0,71.9,,0.0,0.0,0.0,0.0,0.0,10.55,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,14360,950.0,950.0,,,,,,MASTER,CE,TRUE,TRUE,1.4,,,,,,,77.0,0.0,,,,,,,,,,,,8.2,2.4,16.0,,,4.0,,,,1.0,,,,,,,,,,,,,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,true,24.0,,,,71.9,0.0,0.0,0.0,10.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.0,,,,,,,,,,,,,287.0,NZTRG-MYTPP,Y,N,24.0,MY,NZ,,,0,82.45,0.0,0.0,0.0,0.0,11469100.0,739344.0,287.0,0,11.55,71.9,208.623,13500.0,0.940111,0,82.45,256.7493,0,Laden,0,,227.0,8712.83,36.3887,97.589,14209.3,8898.21,3.599366173786405,58.816,170.659,22.2454,9037.44,37.6365,52.3457,62.9348,-9.16203,0,10.55,0.0,0,,,,,,,48,1900.00,-0.7000000000000011,422,23-10-2020 14:23,,,,,,,,,,,,,,,,,,,,,,,,,3.599366173786405,5.245317104695191,2022-12-31 08:36:28.142416,2022-12-31 08:36:28.142416,,,,,,,,,,,,,,,,,,
